Game6
 cafecafe : 2                           CTrencher : 3
  1) 65: 24/13                          43: 24/21 13/9
  2) 51: 24/23 13/8                     61: 13/7 8/7
  3) 65: 13/2                           32: 24/21 13/11
  4) 64: 13/7 6/2                       53: 21/18* 18/13
  5) 32: bar/22 6/4*                    32: bar/22 11/9
  6) 54: 8/4 8/3*                       51: bar/24 13/8
  7) 32: 23/20 22/20                    41: 24/20 8/7
  8) 21: 6/5* 5/3                       31: bar/24 6/3
  9) 51: 13/7                           42: 24/18*
  10) 66: Cannot Move                   43: 18/14 6/3
  11) 61: bar/24 8/2                     Doubles => 2
  12)  Takes                            11: 14/13 9/7 9/8
  13) 41: 24/20 2/1                     41: 13/8
  14) 52: 20/13                         22: 13/9(2)
  15) 41: 13/12 13/9                    31: 7/6 7/4
  16) 42: 13/11 9/5                     65: 9/4 9/3
  17) 43: 11/7 8/5                      63: 7/4 7/1
  18) 43: 12/5                          53: 8/3 4/1
  19) 63: 7/1 5/2                       52: 8/1
  20) 54: 20/11                         65: 8/3 8/2
  21) 31: 11/7                          65: 6/1 6/off
  22) 53: 7/2 6/3                       63: 6/3 6/off
  23) 43: 20/13                         51: 4/off 1/off
  24) 62: 13/5                          32: 4/2 3/off
  25) 41: 4/off 1/off                   65: 3/off(2)
  26) 41: 4/off 1/off                   44: 3/off(3) 2/off
  27) 65: 6/off 5/off                   31: 2/off 1/off
  28) 54: 5/1 5/off                     63: 1/off(2)
  29)                                    Wins 2 point


 
