Game11
 neko0417,1895 : 7                rookieplayer,1835 : 10
  1)                             12: 13/11 24/23
  2) 43: 13/9 24/21              26: 24/18 18/16
  3) 55: 25/20 13/8 8/3 8/3      54: 16/11 8/4
  4) 66:                         33: 8/5 8/5 6/3 6/3
  5) 31: 25/24                   33: 13/10 10/7 7/4 23/20
  6) 34:                         45: 20/15 15/11
  7) 25: 25/23 13/8              24: 11/9 9/5
  8) 11: 6/5 6/5 24/23 8/7       44: 13/9 9/5 5/1 5/1
  9) 12: 25/23 8/7               31: 11/10 6/3
 10) 21: 6/4 7/6                 66: 13/7 13/7 11/5 10/4
 11) 62: 13/7 6/4                33: 7/4 7/4 6/3 6/3
 12) 61: 23/17 17/16             43: 3/0 4/0
 13) 21: 16/14 13/12             26: 5/0 3/1
 14) 51: 14/9 9/8                52: 5/0 5/3
 15) 51: 12/7 7/6                11: 4/3 4/3 4/3 4/3
 16) 15: 8/3 3/2                 51: 3/0 1/0
 17) 55: 23/18 18/13 13/8 8/3    22: 3/1 3/1 3/1 3/1
 18) 16: 8/2 6/5                 12: 3/2 2/0
 19) 34: 25/21 21/18             66: 3/0 3/0 1/0 1/0
 20) 45: 18/13 13/9              53: 1/0 1/0
 21) 56: 7/1 9/4                 52: 1/0 1/0
                                  Wins 2 points
